,,,,,,,,,
,,,,,,,,,
,Tabla N°:,2.2 ,,,,,,,
,Nombre de la tabla:,"Población en viviendas particulares por condición de pobreza por NBI y sexo al nacer, según provincia, cantón, parroquia y autoidentificación étnica",,,,,,,
,Fuente:,VIII Censo de Población y VII de Vivienda ,,,,,,,
,Elaboración:,Instituto Nacional de Estadística y Censos (INEC) - Componente de Metodología y Análisis – CPV 2022 ,,,,,,,
,,,,,,,,,
,,,,,,,,,
Índice,"Provincia, cantón, parroquia de residencia y autoidentificación según cultura y costumbres",,,,Número total de personas en viviendas particulares,Condición de Pobreza por Necesidades Básicas Insatisfechas NBI,,,
,,,,,,No pobres,,Pobres,
,,,,,,Sexo al nacer,,Sexo al nacer,
,,,,,,Hombres,Mujeres,Hombres,Mujeres
,,,,,,,,,
,Guayas,Isidro Ayora,Isidro Ayora,Indígena,26,13,12,,1
,Guayas,Isidro Ayora,Isidro Ayora,Afroecuatoriana/o,215,30,24,90,71
,Guayas,Isidro Ayora,Isidro Ayora,Montubia/o,"4,103",420,392,"1,761","1,530"
,Guayas,Isidro Ayora,Isidro Ayora,Mestiza/o,"9,810","1,108","1,186","3,746","3,770"
,Guayas,Isidro Ayora,Isidro Ayora,Blanca/o,151,25,12,56,58
,Guayas,Isidro Ayora,Isidro Ayora,Otro,,,,,
,Imbabura,Total Imbabura,Total Imbabura,Total Imbabura,"468,517","151,473","164,019","74,262","78,763"
,Imbabura,Total Imbabura,Total Imbabura,Indígena,"131,376","26,897","28,606","36,462","39,411"
,Imbabura,Total Imbabura,Total Imbabura,Afroecuatoriana/o,"26,839","9,436","10,535","3,305","3,563"
,Imbabura,Total Imbabura,Total Imbabura,Montubia/o,"1,152",373,368,215,196
,Imbabura,Total Imbabura,Total Imbabura,Mestiza/o,"304,168","112,757","122,410","33,840","35,161"
,Imbabura,Total Imbabura,Total Imbabura,Blanca/o,"4,855","1,949","2,053",427,426
,Imbabura,Total Imbabura,Total Imbabura,Otro,127,61,47,13,6
,Imbabura,Ibarra,Total Ibarra,Total Ibarra,"216,404","81,967","89,682","21,357","23,398"
,Imbabura,Ibarra,Total Ibarra,Indígena,"18,572","3,510","3,838","5,331","5,893"
,Imbabura,Ibarra,Total Ibarra,Afroecuatoriana/o,"20,607","7,639","8,568","2,073","2,327"
,Imbabura,Ibarra,Total Ibarra,Montubia/o,623,248,246,59,70
,Imbabura,Ibarra,Total Ibarra,Mestiza/o,"173,544","69,309","75,691","13,680","14,864"
,Imbabura,Ibarra,Total Ibarra,Blanca/o,"2,965","1,213","1,303",207,242
,Imbabura,Ibarra,Total Ibarra,Otro,93,48,36,7,2
,Imbabura,Ibarra,San Miguel de Ibarra,Total San Miguel de Ibarra,"167,180","68,381","75,149","11,109","12,541"
,Imbabura,Ibarra,San Miguel de Ibarra,Indígena,"5,574","1,738","1,876",904,"1,056"
,Imbabura,Ibarra,San Miguel de Ibarra,Afroecuatoriana/o,"12,908","5,229","5,851",852,976
,Imbabura,Ibarra,San Miguel de Ibarra,Montubia/o,500,218,206,33,43
,Imbabura,Ibarra,San Miguel de Ibarra,Mestiza/o,"145,487","60,056","65,994","9,157","10,280"
,Imbabura,Ibarra,San Miguel de Ibarra,Blanca/o,"2,619","1,093","1,186",156,184
,Imbabura,Ibarra,San Miguel de Ibarra,Otro,92,47,36,7,2
,Imbabura,Ibarra,Ambuquí,Total Ambuquí,"6,142","1,800","2,092","1,082","1,168"
,Imbabura,Ibarra,Ambuquí,Indígena,96,15,19,33,29
,Imbabura,Ibarra,Ambuquí,Afroecuatoriana/o,"3,620","1,197","1,467",422,534
,Imbabura,Ibarra,Ambuquí,Montubia/o,10,1,5,3,1
,Imbabura,Ibarra,Ambuquí,Mestiza/o,"2,392",580,595,619,598
,Imbabura,Ibarra,Ambuquí,Blanca/o,24,7,6,5,6
,Imbabura,Ibarra,Ambuquí,Otro,,,,,
,Imbabura,Ibarra,Angochagua,Total Angochagua,"3,561",458,497,"1,203","1,403"
,Imbabura,Ibarra,Angochagua,Indígena,"3,430",425,453,"1,177","1,375"
,Imbabura,Ibarra,Angochagua,Afroecuatoriana/o,13,2,1,5,5
,Imbabura,Ibarra,Angochagua,Montubia/o,1,1,,,
,Imbabura,Ibarra,Angochagua,Mestiza/o,111,29,42,19,21
,Imbabura,Ibarra,Angochagua,Blanca/o,6,1,1,2,2
,Imbabura,Ibarra,Angochagua,Otro,,,,,
,Imbabura,Ibarra,Carolina,Total Carolina,"3,251",489,472,"1,157","1,133"
,Imbabura,Ibarra,Carolina,Indígena,199,6,14,82,97
,Imbabura,Ibarra,Carolina,Afroecuatoriana/o,"1,100",162,132,403,403
,Imbabura,Ibarra,Carolina,Montubia/o,10,1,1,4,4
,Imbabura,Ibarra,Carolina,Mestiza/o,"1,929",317,324,663,625
,Imbabura,Ibarra,Carolina,Blanca/o,13,3,1,5,4
,Imbabura,Ibarra,Carolina,Otro,,,,,
,Imbabura,Ibarra,La Esperanza,Total La Esperanza,"8,589","1,742","1,873","2,367","2,607"
,Imbabura,Ibarra,La Esperanza,Indígena,"6,424",942,"1,023","2,118","2,341"
,Imbabura,Ibarra,La Esperanza,Afroecuatoriana/o,55,28,20,3,4
,Imbabura,Ibarra,La Esperanza,Montubia/o,12,4,3,2,3
,Imbabura,Ibarra,La Esperanza,Mestiza/o,"2,072",757,816,242,257
,Imbabura,Ibarra,La Esperanza,Blanca/o,26,11,11,2,2
,Imbabura,Ibarra,La Esperanza,Otro,,,,,
,Imbabura,Ibarra,Lita,Total Lita,"3,944",604,596,"1,445","1,299"
,Imbabura,Ibarra,Lita,Indígena,"1,720",85,106,788,741
,Imbabura,Ibarra,Lita,Afroecuatoriana/o,365,96,104,79,86
,Imbabura,Ibarra,Lita,Montubia/o,17,3,2,7,5
,Imbabura,Ibarra,Lita,Mestiza/o,"1,826",416,382,569,459
,Imbabura,Ibarra,Lita,Blanca/o,16,4,2,2,8
,Imbabura,Ibarra,Lita,Otro,,,,,
,Imbabura,Ibarra,Salinas,Total Salinas,"2,367",818,868,338,343
,Imbabura,Ibarra,Salinas,Indígena,49,4,5,17,23
,Imbabura,Ibarra,Salinas,Afroecuatoriana/o,"1,801",671,727,201,202
,Imbabura,Ibarra,Salinas,Montubia/o,1,,,,1
,Imbabura,Ibarra,Salinas,Mestiza/o,489,138,134,110,107
,Imbabura,Ibarra,Salinas,Blanca/o,27,5,2,10,10
,Imbabura,Ibarra,Salinas,Otro,,,,,
,Imbabura,Ibarra,San Antonio,Total San Antonio,"21,370","7,675","8,135","2,656","2,904"
,Imbabura,Ibarra,San Antonio,Indígena,"1,080",295,342,212,231
,Imbabura,Ibarra,San Antonio,Afroecuatoriana/o,745,254,266,108,117
,Imbabura,Ibarra,San Antonio,Montubia/o,72,20,29,10,13
,Imbabura,Ibarra,San Antonio,Mestiza/o,"19,238","7,016","7,404","2,301","2,517"
,Imbabura,Ibarra,San Antonio,Blanca/o,234,89,94,25,26
,Imbabura,Ibarra,San Antonio,Otro,1,1,,,
,Imbabura,Antonio Ante,Total Antonio Ante,Total Antonio Ante,"53,701","18,758","20,303","7,108","7,532"
,Imbabura,Antonio Ante,Total Antonio Ante,Indígena,"11,910","2,897","3,078","2,887","3,048"
,Imbabura,Antonio Ante,Total Antonio Ante,Afroecuatoriana/o,697,250,263,109,75
,Imbabura,Antonio Ante,Total Antonio Ante,Montubia/o,81,36,34,8,3
,Imbabura,Antonio Ante,Total Antonio Ante,Mestiza/o,"40,487","15,349","16,723","4,055","4,360"
,Imbabura,Antonio Ante,Total Antonio Ante,Blanca/o,523,225,205,49,44
,Imbabura,Antonio Ante,Total Antonio Ante,Otro,3,1,,,2
,Imbabura,Antonio Ante,Atuntaqui,Total Atuntaqui,"28,066","10,940","12,041","2,475","2,610"
,Imbabura,Antonio Ante,Atuntaqui,Indígena,"2,546",934,974,294,344
,Imbabura,Antonio Ante,Atuntaqui,Afroecuatoriana/o,366,139,150,45,32
,Imbabura,Antonio Ante,Atuntaqui,Montubia/o,46,19,24,2,1
,Imbabura,Antonio Ante,Atuntaqui,Mestiza/o,"24,766","9,701","10,742","2,109","2,214"
,Imbabura,Antonio Ante,Atuntaqui,Blanca/o,341,147,151,25,18
,Imbabura,Antonio Ante,Atuntaqui,Otro,1,,,,1
,Imbabura,Antonio Ante,Imbaya,Total Imbaya,"1,610",559,602,222,227
,Imbabura,Antonio Ante,Imbaya,Indígena,25,2,,12,11
,Imbabura,Antonio Ante,Imbaya,Afroecuatoriana/o,65,21,18,15,11
,Imbabura,Antonio Ante,Imbaya,Montubia/o,1,,1,,
,Imbabura,Antonio Ante,Imbaya,Mestiza/o,"1,480",520,569,190,201
,Imbabura,Antonio Ante,Imbaya,Blanca/o,38,15,14,5,4
,Imbabura,Antonio Ante,Imbaya,Otro,1,1,,,
,Imbabura,Antonio Ante,San Francisco de Natabuela,Total San Francisco de Natabuela,"7,974","2,779","2,970","1,079","1,146"
,Imbabura,Antonio Ante,San Francisco de Natabuela,Indígena,"2,478",742,764,485,487
,Imbabura,Antonio Ante,San Francisco de Natabuela,Afroecuatoriana/o,148,59,66,15,8
,Imbabura,Antonio Ante,San Francisco de Natabuela,Montubia/o,12,9,2,1,
,Imbabura,Antonio Ante,San Francisco de Natabuela,Mestiza/o,"5,263","1,935","2,118",571,639
,Imbabura,Antonio Ante,San Francisco de Natabuela,Blanca/o,72,34,20,7,11
,Imbabura,Antonio Ante,San Francisco de Natabuela,Otro,1,,,,1
,Imbabura,Antonio Ante,San José de Chaltura,Total San José de Chaltura,"3,836","1,260","1,339",579,658
,Imbabura,Antonio Ante,San José de Chaltura,Indígena,115,33,30,18,34
,Imbabura,Antonio Ante,San José de Chaltura,Afroecuatoriana/o,36,3,5,17,11
,Imbabura,Antonio Ante,San José de Chaltura,Montubia/o,10,4,4,1,1
,Imbabura,Antonio Ante,San José de Chaltura,Mestiza/o,"3,649","1,205","1,292",541,611
,Imbabura,Antonio Ante,San José de Chaltura,Blanca/o,26,15,8,2,1
,Imbabura,Antonio Ante,San José de Chaltura,Otro,,,,,
,Imbabura,Antonio Ante,San Roque,Total San Roque,"12,215","3,220","3,351","2,753","2,891"
,Imbabura,Antonio Ante,San Roque,Indígena,"6,746","1,186","1,310","2,078","2,172"
,Imbabura,Antonio Ante,San Roque,Afroecuatoriana/o,82,28,24,17,13
,Imbabura,Antonio Ante,San Roque,Montubia/o,12,4,3,4,1
,Imbabura,Antonio Ante,San Roque,Mestiza/o,"5,329","1,988","2,002",644,695
,Imbabura,Antonio Ante,San Roque,Blanca/o,46,14,12,10,10
,Imbabura,Antonio Ante,San Roque,Otro,,,,,
,Imbabura,Cotacachi,Total Cotacachi,Total Cotacachi,"52,908","11,671","12,256","14,423","14,558"
,Imbabura,Cotacachi,Total Cotacachi,Indígena,"22,097","4,197","4,545","6,492","6,863"
,Imbabura,Cotacachi,Total Cotacachi,Afroecuatoriana/o,"1,467",213,229,509,516
,Imbabura,Cotacachi,Total Cotacachi,Montubia/o,253,34,26,109,84
,Imbabura,Cotacachi,Total Cotacachi,Mestiza/o,"28,369","6,957","7,159","7,222","7,031"
,Imbabura,Cotacachi,Total Cotacachi,Blanca/o,711,267,292,89,63
,Imbabura,Cotacachi,Total Cotacachi,Otro,11,3,5,2,1
,Imbabura,Cotacachi,Cotacachi,Total Cotacachi,"21,362","6,417","6,933","3,870","4,142"
,Imbabura,Cotacachi,Cotacachi,Indígena,"12,667","2,663","2,942","3,417","3,645"
,Imbabura,Cotacachi,Cotacachi,Afroecuatoriana/o,173,72,81,7,13
,Imbabura,Cotacachi,Cotacachi,Montubia/o,25,13,8,3,1
,Imbabura,Cotacachi,Cotacachi,Mestiza/o,"7,962","3,427","3,631",430,474
,Imbabura,Cotacachi,Cotacachi,Blanca/o,527,240,267,12,8
,Imbabura,Cotacachi,Cotacachi,Otro,8,2,4,1,1
,Imbabura,Cotacachi,Apuela,Total Apuela,"1,923",333,309,654,627
,Imbabura,Cotacachi,Apuela,Indígena,410,41,36,163,170
,Imbabura,Cotacachi,Apuela,Afroecuatoriana/o,50,13,10,11,16
,Imbabura,Cotacachi,Apuela,Montubia/o,13,2,,6,5
,Imbabura,Cotacachi,Apuela,Mestiza/o,"1,431",272,260,467,432
,Imbabura,Cotacachi,Apuela,Blanca/o,18,5,3,6,4
,Imbabura,Cotacachi,Apuela,Otro,1,,,1,
,Imbabura,Cotacachi,García Moreno,Total García Moreno,"11,546",907,857,"4,998","4,784"
,Imbabura,Cotacachi,García Moreno,Indígena,169,15,9,87,58
,Imbabura,Cotacachi,García Moreno,Afroecuatoriana/o,897,60,67,393,377
,Imbabura,Cotacachi,García Moreno,Montubia/o,184,14,9,90,71
,Imbabura,Cotacachi,García Moreno,Mestiza/o,"10,196",816,765,"4,373","4,242"
,Imbabura,Cotacachi,García Moreno,Blanca/o,100,2,7,55,36
,Imbabura,Cotacachi,García Moreno,Otro,,,,,
,Imbabura,Cotacachi,Imantag,Total Imantag,"5,476",940,976,"1,699","1,861"
,Imbabura,Cotacachi,Imantag,Indígena,"4,975",816,855,"1,573","1,731"
,Imbabura,Cotacachi,Imantag,Afroecuatoriana/o,2,1,,,1
,Imbabura,Cotacachi,Imantag,Montubia/o,1,,,1,
,Imbabura,Cotacachi,Imantag,Mestiza/o,495,122,121,124,128
,Imbabura,Cotacachi,Imantag,Blanca/o,3,1,,1,1
,Imbabura,Cotacachi,Imantag,Otro,,,,,
,Imbabura,Cotacachi,Peñaherrera,Total Peñaherrera,"1,778",309,301,613,555
,Imbabura,Cotacachi,Peñaherrera,Indígena,33,6,6,10,11
,Imbabura,Cotacachi,Peñaherrera,Afroecuatoriana/o,129,22,19,40,48
,Imbabura,Cotacachi,Peñaherrera,Montubia/o,9,,1,3,5
,Imbabura,Cotacachi,Peñaherrera,Mestiza/o,"1,592",279,272,553,488
,Imbabura,Cotacachi,Peñaherrera,Blanca/o,15,2,3,7,3
,Imbabura,Cotacachi,Peñaherrera,Otro,,,,,
,Imbabura,Cotacachi,Plaza Gutiérrez,Total Plaza Gutiérrez,328,60,55,114,99
,Imbabura,Cotacachi,Plaza Gutiérrez,Indígena,104,5,7,47,45
,Imbabura,Cotacachi,Plaza Gutiérrez,Afroecuatoriana/o,1,,1,,
,Imbabura,Cotacachi,Plaza Gutiérrez,Montubia/o,1,,,1,
,Imbabura,Cotacachi,Plaza Gutiérrez,Mestiza/o,217,55,47,64,51
,Imbabura,Cotacachi,Plaza Gutiérrez,Blanca/o,5,,,2,3
,Imbabura,Cotacachi,Plaza Gutiérrez,Otro,,,,,
,Imbabura,Cotacachi,Quiroga,Total Quiroga,"8,245","2,315","2,445","1,695","1,790"
,Imbabura,Cotacachi,Quiroga,Indígena,"3,666",642,685,"1,166","1,173"
,Imbabura,Cotacachi,Quiroga,Afroecuatoriana/o,94,23,35,18,18
,Imbabura,Cotacachi,Quiroga,Montubia/o,8,2,5,,1
,Imbabura,Cotacachi,Quiroga,Mestiza/o,"4,441","1,631","1,707",509,594
,Imbabura,Cotacachi,Quiroga,Blanca/o,34,16,12,2,4
,Imbabura,Cotacachi,Quiroga,Otro,2,1,1,,
,Imbabura,Cotacachi,Seis De Julio de Cuellaje,Total Seis De Julio de Cuellaje,"1,658",293,292,548,525
,Imbabura,Cotacachi,Seis De Julio de Cuellaje,Indígena,68,9,5,24,30
,Imbabura,Cotacachi,Seis De Julio de Cuellaje,Afroecuatoriana/o,18,3,1,6,8
,Imbabura,Cotacachi,Seis De Julio de Cuellaje,Montubia/o,8,1,2,5,
,Imbabura,Cotacachi,Seis De Julio de Cuellaje,Mestiza/o,"1,560",280,284,510,486
,Imbabura,Cotacachi,Seis De Julio de Cuellaje,Blanca/o,4,,,3,1
,Imbabura,Cotacachi,Seis De Julio de Cuellaje,Otro,,,,,
,Imbabura,Cotacachi,Vacas Galindo,Total Vacas Galindo,592,97,88,232,175
,Imbabura,Cotacachi,Vacas Galindo,Indígena,5,,,5,
,Imbabura,Cotacachi,Vacas Galindo,Afroecuatoriana/o,103,19,15,34,35
,Imbabura,Cotacachi,Vacas Galindo,Montubia/o,4,2,1,,1
,Imbabura,Cotacachi,Vacas Galindo,Mestiza/o,475,75,72,192,136
,Imbabura,Cotacachi,Vacas Galindo,Blanca/o,5,1,,1,3
,Imbabura,Cotacachi,Vacas Galindo,Otro,,,,,
,Imbabura,Otavalo,Total Otavalo,Total Otavalo,"114,218","30,553","32,834","24,439","26,392"
,Imbabura,Otavalo,Total Otavalo,Indígena,"76,641","16,004","16,826","20,998","22,813"
,Imbabura,Otavalo,Total Otavalo,Afroecuatoriana/o,904,331,320,115,138
,Imbabura,Otavalo,Total Otavalo,Montubia/o,121,40,47,17,17
,Imbabura,Otavalo,Total Otavalo,Mestiza/o,"36,136","14,008","15,474","3,270","3,384"
,Imbabura,Otavalo,Total Otavalo,Blanca/o,401,164,163,35,39
,Imbabura,Otavalo,Total Otavalo,Otro,15,6,4,4,1
,Imbabura,Otavalo,Otavalo,Total Otavalo,"55,515","17,662","19,392","8,863","9,598"
,Imbabura,Otavalo,Otavalo,Indígena,"29,826","7,178","7,650","7,176","7,822"
,Imbabura,Otavalo,Otavalo,Afroecuatoriana/o,711,272,275,77,87
,Imbabura,Otavalo,Otavalo,Montubia/o,80,33,33,8,6
,Imbabura,Otavalo,Otavalo,Mestiza/o,"24,626","10,063","11,323","1,579","1,661"
,Imbabura,Otavalo,Otavalo,Blanca/o,266,115,110,20,21
,Imbabura,Otavalo,Otavalo,Otro,6,1,1,3,1
,Imbabura,Otavalo,Dr. Miguel Egas Cabezas,Total Dr. Miguel Egas Cabezas,"6,913","1,735","1,848","1,610","1,720"
,Imbabura,Otavalo,Dr. Miguel Egas Cabezas,Indígena,"6,455","1,573","1,664","1,557","1,661"
,Imbabura,Otavalo,Dr. Miguel Egas Cabezas,Afroecuatoriana/o,24,7,11,2,4
,Imbabura,Otavalo,Dr. Miguel Egas Cabezas,Montubia/o,3,,1,1,1
,Imbabura,Otavalo,Dr. Miguel Egas Cabezas,Mestiza/o,416,152,164,47,53
,Imbabura,Otavalo,Dr. Miguel Egas Cabezas,Blanca/o,14,3,8,2,1
,Imbabura,Otavalo,Dr. Miguel Egas Cabezas,Otro,1,,,1,
,Imbabura,Otavalo,Eugenio Espejo,Total Eugenio Espejo,"8,809","1,690","1,772","2,549","2,798"
,Imbabura,Otavalo,Eugenio Espejo,Indígena,"7,253","1,189","1,219","2,302","2,543"
,Imbabura,Otavalo,Eugenio Espejo,Afroecuatoriana/o,44,15,5,10,14
,Imbabura,Otavalo,Eugenio Espejo,Montubia/o,12,2,2,3,5
,Imbabura,Otavalo,Eugenio Espejo,Mestiza/o,"1,486",480,539,231,236
,Imbabura,Otavalo,Eugenio Espejo,Blanca/o,9,1,5,3,
,Imbabura,Otavalo,Eugenio Espejo,Otro,5,3,2,,
,Imbabura,Otavalo,González Suárez,Total González Suárez,"7,433","1,916","2,022","1,706","1,789"
,Imbabura,Otavalo,González Suárez,Indígena,"6,272","1,473","1,539","1,578","1,682"
,Imbabura,Otavalo,González Suárez,Afroecuatoriana/o,23,7,7,5,4
,Imbabura,Otavalo,González Suárez,Montubia/o,11,2,5,2,2
,Imbabura,Otavalo,González Suárez,Mestiza/o,"1,117",430,467,120,100
,Imbabura,Otavalo,González Suárez,Blanca/o,10,4,4,1,1
,Imbabura,Otavalo,González Suárez,Otro,,,,,
,Imbabura,Otavalo,Pataquí,Total Pataquí,221,42,44,66,69
,Imbabura,Otavalo,Pataquí,Indígena,10,3,1,2,4
,Imbabura,Otavalo,Pataquí,Afroecuatoriana/o,,,,,
,Imbabura,Otavalo,Pataquí,Montubia/o,,,,,
,Imbabura,Otavalo,Pataquí,Mestiza/o,209,39,43,63,64
,Imbabura,Otavalo,Pataquí,Blanca/o,2,,,1,1
,Imbabura,Otavalo,Pataquí,Otro,,,,,
,Imbabura,Otavalo,San José de Quichinche,Total San José de Quichinche,"8,435","1,450","1,447","2,691","2,847"
,Imbabura,Otavalo,San José de Quichinche,Indígena,"7,093",967,936,"2,524","2,666"
,Imbabura,Otavalo,San José de Quichinche,Afroecuatoriana/o,15,7,2,3,3
,Imbabura,Otavalo,San José de Quichinche,Montubia/o,4,2,1,1,
,Imbabura,Otavalo,San José de Quichinche,Mestiza/o,"1,303",466,498,162,177
,Imbabura,Otavalo,San José de Quichinche,Blanca/o,19,7,10,1,1
,Imbabura,Otavalo,San José de Quichinche,Otro,1,1,,,
,Imbabura,Otavalo,San Juan de Ilumán,Total San Juan de Ilumán,"9,299","1,731","1,868","2,768","2,932"
,Imbabura,Otavalo,San Juan de Ilumán,Indígena,"8,598","1,505","1,642","2,658","2,793"
,Imbabura,Otavalo,San Juan de Ilumán,Afroecuatoriana/o,28,1,4,7,16
,Imbabura,Otavalo,San Juan de Ilumán,Montubia/o,1,,,,1
,Imbabura,Otavalo,San Juan de Ilumán,Mestiza/o,624,204,208,99,113
,Imbabura,Otavalo,San Juan de Ilumán,Blanca/o,46,20,13,4,9
,Imbabura,Otavalo,San Juan de Ilumán,Otro,2,1,1,,
,Imbabura,Otavalo,San Pablo,Total San Pablo,"11,114","3,337","3,391","2,078","2,308"
,Imbabura,Otavalo,San Pablo,Indígena,"6,039","1,287","1,297","1,635","1,820"
,Imbabura,Otavalo,San Pablo,Afroecuatoriana/o,41,20,13,5,3
,Imbabura,Otavalo,San Pablo,Montubia/o,5,1,3,1,
,Imbabura,Otavalo,San Pablo,Mestiza/o,"4,996","2,015","2,066",435,480
,Imbabura,Otavalo,San Pablo,Blanca/o,33,14,12,2,5
,Imbabura,Otavalo,San Pablo,Otro,,,,,
,Imbabura,Otavalo,San Rafael,Total San Rafael,"5,179",919,976,"1,520","1,764"
,Imbabura,Otavalo,San Rafael,Indígena,"4,944",826,876,"1,500","1,742"
,Imbabura,Otavalo,San Rafael,Afroecuatoriana/o,8,2,2,2,2
,Imbabura,Otavalo,San Rafael,Montubia/o,1,,,,1
,Imbabura,Otavalo,San Rafael,Mestiza/o,226,91,98,18,19
,Imbabura,Otavalo,San Rafael,Blanca/o,,,,,
,Imbabura,Otavalo,San Rafael,Otro,,,,,
,Imbabura,Otavalo,Selva Alegre,Total Selva Alegre,"1,300",71,74,588,567
,Imbabura,Otavalo,Selva Alegre,Indígena,151,3,2,66,80
,Imbabura,Otavalo,Selva Alegre,Afroecuatoriana/o,10,,1,4,5
,Imbabura,Otavalo,Selva Alegre,Montubia/o,4,,2,1,1
,Imbabura,Otavalo,Selva Alegre,Mestiza/o,"1,133",68,68,516,481
,Imbabura,Otavalo,Selva Alegre,Blanca/o,2,,1,1,
,Imbabura,Otavalo,Selva Alegre,Otro,,,,,
,Imbabura,Pimampiro,Total Pimampiro,Total Pimampiro,"13,354","3,707","3,975","2,831","2,841"
,Imbabura,Pimampiro,Total Pimampiro,Indígena,"1,450",223,250,459,518
,Imbabura,Pimampiro,Total Pimampiro,Afroecuatoriana/o,"1,508",534,617,161,196
,Imbabura,Pimampiro,Total Pimampiro,Montubia/o,32,6,7,5,14
,Imbabura,Pimampiro,Total Pimampiro,Mestiza/o,"10,250","2,909","3,064","2,184","2,093"
,Imbabura,Pimampiro,Total Pimampiro,Blanca/o,111,32,37,22,20
,Imbabura,Pimampiro,Total Pimampiro,Otro,3,3,,,
,Imbabura,Pimampiro,Pimampiro,Total Pimampiro,"10,064","3,332","3,580","1,566","1,586"
,Imbabura,Pimampiro,Pimampiro,Indígena,417,116,122,78,101
,Imbabura,Pimampiro,Pimampiro,Afroecuatoriana/o,"1,495",534,615,156,190
,Imbabura,Pimampiro,Pimampiro,Montubia/o,20,5,5,4,6
,Imbabura,Pimampiro,Pimampiro,Mestiza/o,"8,024","2,642","2,803","1,309","1,270"
,Imbabura,Pimampiro,Pimampiro,Blanca/o,105,32,35,19,19
,Imbabura,Pimampiro,Pimampiro,Otro,3,3,,,
,Imbabura,Pimampiro,Chugá,Total Chugá,"1,020",50,45,490,435
,Imbabura,Pimampiro,Chugá,Indígena,5,,,2,3
,Imbabura,Pimampiro,Chugá,Afroecuatoriana/o,3,,,2,1
,Imbabura,Pimampiro,Chugá,Montubia/o,3,,,1,2
,Imbabura,Pimampiro,Chugá,Mestiza/o,"1,007",50,45,483,429
,Imbabura,Pimampiro,Chugá,Blanca/o,2,,,2,
,Imbabura,Pimampiro,Chugá,Otro,,,,,
,Imbabura,Pimampiro,Mariano Acosta,Total Mariano Acosta,"1,294",159,189,448,498
,Imbabura,Pimampiro,Mariano Acosta,Indígena,"1,022",106,128,377,411
,Imbabura,Pimampiro,Mariano Acosta,Afroecuatoriana/o,8,,2,2,4
,Imbabura,Pimampiro,Mariano Acosta,Montubia/o,4,1,2,,1
,Imbabura,Pimampiro,Mariano Acosta,Mestiza/o,258,52,56,69,81
,Imbabura,Pimampiro,Mariano Acosta,Blanca/o,2,,1,,1
,Imbabura,Pimampiro,Mariano Acosta,Otro,,,,,
,Imbabura,Pimampiro,San Francisco de Sigsipamba,Total San Francisco de Sigsipamba,976,166,161,327,322
,Imbabura,Pimampiro,San Francisco de Sigsipamba,Indígena,6,1,,2,3
,Imbabura,Pimampiro,San Francisco de Sigsipamba,Afroecuatoriana/o,2,,,1,1
,Imbabura,Pimampiro,San Francisco de Sigsipamba,Montubia/o,5,,,,5
,Imbabura,Pimampiro,San Francisco de Sigsipamba,Mestiza/o,961,165,160,323,313
,Imbabura,Pimampiro,San Francisco de Sigsipamba,Blanca/o,2,,1,1,
,Imbabura,Pimampiro,San Francisco de Sigsipamba,Otro,,,,,
,Imbabura,San Miguel de Urcuquí,Total San Miguel de Urcuquí,Total San Miguel de Urcuquí,"17,932","4,817","4,969","4,104","4,042"
,Imbabura,San Miguel de Urcuquí,Total San Miguel de Urcuquí,Indígena,706,66,69,295,276
,Imbabura,San Miguel de Urcuquí,Total San Miguel de Urcuquí,Afroecuatoriana/o,"1,656",469,538,338,311
,Imbabura,San Miguel de Urcuquí,Total San Miguel de Urcuquí,Montubia/o,42,9,8,17,8
,Imbabura,San Miguel de Urcuquí,Total San Miguel de Urcuquí,Mestiza/o,"15,382","4,225","4,299","3,429","3,429"
,Imbabura,San Miguel de Urcuquí,Total San Miguel de Urcuquí,Blanca/o,144,48,53,25,18
,Imbabura,San Miguel de Urcuquí,Total San Miguel de Urcuquí,Otro,2,,2,,
,Imbabura,San Miguel de Urcuquí,Urcuquí,Total Urcuquí,"6,548","2,148","2,236","1,055","1,109"
,Imbabura,San Miguel de Urcuquí,Urcuquí,Indígena,137,44,41,19,33
,Imbabura,San Miguel de Urcuquí,Urcuquí,Afroecuatoriana/o,737,229,252,134,122
,Imbabura,San Miguel de Urcuquí,Urcuquí,Montubia/o,9,4,4,,1
,Imbabura,San Miguel de Urcuquí,Urcuquí,Mestiza/o,"5,598","1,851","1,908",892,947
,Imbabura,San Miguel de Urcuquí,Urcuquí,Blanca/o,65,20,29,10,6
,Imbabura,San Miguel de Urcuquí,Urcuquí,Otro,2,,2,,
,Imbabura,San Miguel de Urcuquí,Cahuasquí,Total Cahuasquí,"1,871",413,376,571,511
,Imbabura,San Miguel de Urcuquí,Cahuasquí,Indígena,6,2,2,1,1
,Imbabura,San Miguel de Urcuquí,Cahuasquí,Afroecuatoriana/o,12,1,4,4,3
,Imbabura,San Miguel de Urcuquí,Cahuasquí,Montubia/o,12,2,1,6,3
,Imbabura,San Miguel de Urcuquí,Cahuasquí,Mestiza/o,"1,824",401,364,557,502
,Imbabura,San Miguel de Urcuquí,Cahuasquí,Blanca/o,17,7,5,3,2
,Imbabura,San Miguel de Urcuquí,Cahuasquí,Otro,,,,,
,Imbabura,San Miguel de Urcuquí,La Merced de Buenos Aires,Total La Merced de Buenos Aires,"1,987",216,234,802,735
